"","artist","date","year","month","quarter","half","auction_house","ah_code","title","medium","med_group","med_code","signed","dum_signed","dum_dated","dum_titled","price","size_framed","area","price_area","er","pound_price","nr_works","hammer_price","timedummy","lnprice","lnarea","lnarea2","lnsculpt_area","counter","rank_all","rank_total","reputation","lnrep","id"
"5642","Boonzaier, Gregoire Johannes",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Floral still life mixed flowers in a jug beside pomegranates & a vase","Mixed media on paper","Mixed media","Mixed Media","signed & dated 1984","1","1","0",30000,"57.5cm x 43.5cm",2501,11.99,NA,NA,1,30000,"2011 Q3",10.3089526606443,7.82444593087762,61.2219541252273,0,47,2,2,0.862697214261144,-0.147691501998194,876
"5698","Boonzaier, Gregoire Johannes",2011-04-20,2011,4,2,1,"Stephan Welz & Co","Stephan Welz","Cottages, Newlands","oil on board","Oil","Oil","signed and dated 1922; indistinctly inscribed on the reverse","1","1","0",50000,"27.5cm x 38.5cm",1059,47.23,NA,NA,1,50000,"2011 Q2",10.8197782844103,6.96508034560141,48.512344220683,0,46,2,2,0.862697214261144,-0.147691501998194,754
"5710","Boonzaier, Gregoire Johannes",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Buitenkant Street, looking towards Lion's Head","oil on canvas","Oil","Oil","signed and dated 1942","1","1","0",1e+05,"56cm x 71cm",3976,25.15,NA,NA,1,1e+05,"2011 Q3",11.5129254649702,8.28803156777646,68.6914672684592,0,47,2,2,0.862697214261144,-0.147691501998194,931
"5804","Boonzaier, Gregoire Johannes",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape rural Cape village street scene","Mixed media","Mixed media","Mixed Media","signed & dated 1955","1","1","0",6250,"20cm x 26cm",520,12.02,NA,NA,1,6250,"2011 Q3",8.74033674273045,6.25382881157547,39.1103748044915,0,47,2,2,0.862697214261144,-0.147691501998194,696
"5829","Boonzaier, Gregoire Johannes",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Houses Under Trees","watercolour and charcoal","Mixed media","Mixed Media","signed and dated 1990","1","1","0",20000,"38cm x 54,5cm",2071,9.66,NA,NA,1,20000,"2011 Q3",9.90348755253613,7.63578686139558,58.3052409926614,0,47,2,2,0.862697214261144,-0.147691501998194,849
"5856","Boonzaier, Gregoire Johannes",2011-08-17,2011,8,3,2,"Stephan Welz & Co","Stephan Welz","District Six","oil on canvas laid down on board","Oil","Oil","signed and dated 1957","1","1","0",50000,"32.5cm x 42.5cm ",1381,36.2,NA,NA,1,50000,"2011 Q3",10.8197782844103,7.23056315340929,52.2810435154401,0,47,2,2,0.862697214261144,-0.147691501998194,781
"5895","Boonzaier, Gregoire Johannes",2010-02-22,2010,2,1,1,"5th avenue ","5th Avenue","Hibiscus ","Woodcut ","Print/woodcut","Print/Woodcut","Signed & dated 1979 Numbered 241/250 Titled Verso","1","1","1",1600,"23cm x 17cm",391,4.09,NA,NA,1,1600,"2010 Q1",7.37775890822787,5.96870755998537,35.6254699366265,0,41,2,2,0.862697214261144,-0.147691501998194,687
"5899","Boonzaier, Gregoire Johannes",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Arum lillies","hand coloured linocut","Print/woodcut","Print/Woodcut","signed","1","0","0",2200,"34,4cm x 26cm",894,2.46,NA,NA,1,2200,"2011 Q3",7.69621263934641,6.79570577517351,46.1816169827266,0,47,2,2,0.862697214261144,-0.147691501998194,212
"5944","Boonzaier, Gregoire Johannes",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Crayfish","hand coloured linocut","Print/woodcut","Print/Woodcut","signed","1","0","0",2000,"26,3cm x 33cm",868,2.3,NA,NA,1,2000,"2011 Q3",7.60090245954208,6.76619171466035,45.7813503195384,0,47,2,2,0.862697214261144,-0.147691501998194,208
"5960","Boonzaier, Gregoire Johannes",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Crayfish","hand coloured linocut","Print/woodcut","Print/Woodcut","signed","1","0","0",2000,"26.3cm x 33cm",868,2.3,NA,NA,1,2000,"2011 Q3",7.60090245954208,6.76619171466035,45.7813503195384,0,47,2,2,0.862697214261144,-0.147691501998194,208
"5996","Boonzaier, Gregoire Johannes",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Arum lillies","hand coloured linocut","Print/woodcut","Print/Woodcut","signed","1","0","0",2200,"34.4cm x 26cm",894,2.46,NA,NA,1,2200,"2011 Q3",7.69621263934641,6.79570577517351,46.1816169827266,0,47,2,2,0.862697214261144,-0.147691501998194,212
"6004","Boonzaier, Jimmy",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape","oil on canvas","Oil","Oil","signed","1","0","0",2500,"23cm x 27cm",621,4.03,NA,NA,1,2500,"2011 Q3",7.82404601085629,6.43133108193348,41.3620194854437,0,47,172,1367,0.0997908384272182,-2.30467889920501,146
"6005","Boonzaier, Jimmy",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape","oil on canvas","Oil","Oil","signed","1","0","0",2500,"23cm x 27cm",621,4.03,NA,NA,1,2500,"2011 Q3",7.82404601085629,6.43133108193348,41.3620194854437,0,47,172,1367,0.0997908384272182,-2.30467889920501,146
"6047","Borman, Johannes",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Bushveld landscape with trees, shrubs & mountains in the distance","Watercolour","Watercolour","Watercolour","signed & dated '74","1","1","0",1000,"32.5cm x 47.5cm",1544,0.65,NA,NA,1,1000,"2011 Q3",6.90775527898214,7.34213173058472,53.906898349259,0,47,166,605,0.042554160320687,-3.15697765387315,795
"6049","Borman, Johannes",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Bushveld landscape with trees, shrubs & mountains in the distance","Watercolour","Watercolour","Watercolour","signed & dated '74","1","1","0",1000,"32.5cm x 47.5cm",1544,0.65,NA,NA,1,1000,"2011 Q3",6.90775527898214,7.34213173058472,53.906898349259,0,47,166,605,0.042554160320687,-3.15697765387315,795
"6081","Bosch, Cornelius",2013-11-03,2013,11,4,2,"5th Avenue","5th Avenue","Still Life Flowers","Oil","Oil","Oil","signed","1","0","0",10500,"55cm x 75cm",4125,2.55,NA,NA,1,10500,"2013 Q4",9.25913053614561,8.32482129876878,69.3026496564344,0,56,145,291,0.171622813692796,-1.76245615383722,523
"6085","Bosch, Cornelius",2013-11-03,2013,11,4,2,"5th Avenue","5th Avenue","Still Life Flowers","Oil","Oil","Oil","signed","1","0","0",12000,"55cm x 75cm",4125,2.91,NA,NA,1,12000,"2013 Q4",9.39266192877014,8.32482129876878,69.3026496564344,0,56,145,291,0.171622813692796,-1.76245615383722,523
"6086","Bosch, Cornelius",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape","oil on canvas","Oil","Oil","signed","1","0","0",9000,NA,NA,NA,NA,NA,1,9000,"2011 Q3",9.10497985631836,NA,NA,0,47,145,291,0.171622813692796,-1.76245615383722,NA
"6090","Bosch, Cornelius",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape","oil on canvas","Oil","Oil","signed","1","0","0",9000,NA,NA,NA,NA,NA,1,9000,"2011 Q3",9.10497985631836,NA,NA,0,47,145,291,0.171622813692796,-1.76245615383722,NA
"6148","Boshoff, Adriaan Hendrik",2013-06-23,2013,6,2,1,"5th Avenue","5th Avenue","District Six","Oil","Oil","Oil","Signed","1","0","0",12500,"18cm x 23cm",414,30.19,NA,NA,1,12500,"2013 Q2",9.43348392329039,6.02586597382531,36.3110607345057,0,54,9,9,0.80007578622512,-0.223048823019677,101
"6157","Boshoff, Adriaan Hendrik",2011-03-23,2011,3,1,1,"Bonhams","Bonhams","Four figures and a dog in an extensive landscape","oil on canvas","Oil","Oil","signed Adriaan Boshoff (lower left)","1","0","0",245648,"90cm x 122cm",10980,22.37,11.1658,22000,1,245648,"2011 Q1",12.4116548958987,9.30383071506352,86.5612659745594,0,45,9,9,0.80007578622512,-0.223048823019677,637
"6184","Boshoff, Adriaan Hendrik",2003-10-20,2003,10,4,2,"Stephan Welz & Co","Stephan Welz","Mother And Child On The Beach","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",10000,"11.5cm x 17.5cm",201,49.69,NA,NA,1,10000,"2003 Q4",9.21034037197618,5.30330490805908,28.1250429478435,0,16,9,9,0.80007578622512,-0.223048823019677,72
"6202","Boshoff, Adriaan Hendrik",2010-08-19,2010,8,3,2,"Stephan Welz & Co","Stephan Welz","Dixie Land Crooners","watercolour over charcoal on paper","Mixed media","Mixed Media","signed and inscribed with the title","1","0","1",20000,"48cm x 40cm",1920,10.42,NA,NA,1,20000,"2010 Q3",9.90348755253613,7.56008046502183,57.1548166376046,0,43,9,9,0.80007578622512,-0.223048823019677,353
"6214","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Resting beneath the shade of the trees","Oil on canvas on board","Oil","Oil","signed","1","0","0",15000,"13.5cm x 18.5cm",250,60.06,NA,NA,1,15000,"2011 Q3",9.61580548008435,5.52146091786225,30.4865306674802,0,47,9,9,0.80007578622512,-0.223048823019677,76
"6240","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape Signs of summer","Oil on panel","Oil","Oil","Signed - signed again & inscribed with the title on the reverse","1","0","1",12000,"11cm x 19.5cm",215,55.94,NA,NA,1,12000,"2011 Q3",9.39266192877014,5.37063802812766,28.843752829171,0,47,9,9,0.80007578622512,-0.223048823019677,73
"6283","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Figure strolling in a verdant landscape beneath rolling clouds","Oil on canvas on board","Oil","Oil","signed","1","0","0",18000,"19cm x  34.5cm",656,27.46,NA,NA,1,18000,"2011 Q3",9.7981270368783,6.48616078894409,42.0702817800358,0,47,9,9,0.80007578622512,-0.223048823019677,156
"6314","Boshoff, Adriaan Hendrik",2003-10-20,2003,10,4,2,"Stephan Welz & Co","Stephan Welz","Mother And Child On The Beach","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",10500,"11.5cm x 17.5cm",201,52.17,NA,NA,1,10500,"2003 Q4",9.25913053614561,5.30330490805908,28.1250429478435,0,16,9,9,0.80007578622512,-0.223048823019677,72
"6324","Boshoff, Adriaan Hendrik",2014-11-10,2014,11,4,2,"Strauss & Co","Strauss","Feeding the Cattle","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",80000,"58cm x 73cm",4234,18.89,NA,NA,1,80000,"2014 Q4",11.289781913656,8.35090245169481,69.7375717577224,0,60,9,9,0.80007578622512,-0.223048823019677,531
"6354","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Herding Cattle in a Kloof","oil on board","Oil","Oil","signed","1","0","0",90000,"60cm x 90cm",5400,16.67,NA,NA,1,90000,"2011 Q3",11.4075649493124,8.59415423255237,73.8594869728978,0,47,9,9,0.80007578622512,-0.223048823019677,574
"6370","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Boys in the Veld","oil on board","Oil","Oil","signed","1","0","0",30000,"28cm x 42cm",1176,25.51,NA,NA,1,30000,"2011 Q3",10.3089526606443,7.06987412845857,49.9831201922479,0,47,9,9,0.80007578622512,-0.223048823019677,253
"6400","Boshoff, Adriaan Hendrik",2001-10-16,2001,10,4,2,"Stephan Welz & Co","Stephan Welz","On The Way Home","oil on canvas","Oil","Oil","signed","1","0","0",9000,"34cm x 49cm",1666,5.4,NA,NA,1,9000,"2001 Q4",9.10497985631836,7.41818082272679,55.0294067186715,0,8,9,9,0.80007578622512,-0.223048823019677,320
"6437","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Children on the Beach","oil on canvas board","Oil","Oil","signed","1","0","0",32000,"40cm x 50cm",2000,16,NA,NA,1,32000,"2011 Q3",10.3734911817819,7.60090245954208,57.7737181994729,0,47,9,9,0.80007578622512,-0.223048823019677,362
"6440","Boshoff, Adriaan Hendrik",2004-03-30,2004,3,1,1,"Stephan Welz & Co","Stephan Welz","On The Way Home","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",36000,"34cm x 49cm",1666,21.61,NA,NA,1,36000,"2004 Q1",10.4912742174382,7.41818082272679,55.0294067186715,0,17,9,9,0.80007578622512,-0.223048823019677,320
"6442","Boshoff, Adriaan Hendrik",2001-10-16,2001,10,4,2,"Stephan Welz & Co","Stephan Welz","Figures Climbing A Hillside","oil on canvas","Oil","Oil","signed","1","0","0",6500,"24cm x 44cm",1056,6.16,NA,NA,1,6500,"2001 Q4",8.77955745588373,6.96224346426621,48.4728340557175,0,8,9,9,0.80007578622512,-0.223048823019677,230
"6479","Boshoff, Adriaan Hendrik",2015-06-01,2015,6,2,1,"Strauss & Co","Strauss","Feeding the Cattle","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",110000,"58cm x 73cm",4234,25.98,NA,NA,1,110000,"2015 Q2",11.6082356447746,8.35090245169481,69.7375717577224,0,62,9,9,0.80007578622512,-0.223048823019677,531
"6511","Boshoff, Adriaan Hendrik",2011-10-26,2011,10,4,2,"Bonhams","Bonhams","District Six","oil on canvas laid to board, unframed","Oil","Oil","signed ADRIAAN BOSHOFF (lower left)","1","0","0",12521,"18cm x 23cm",414,30.24,12.5213,1000,1,12700,"2011 Q4",9.43516251366895,6.02586597382531,36.3110607345057,0,48,9,9,0.80007578622512,-0.223048823019677,101
"6538","Boshoff, Adriaan Hendrik",2013-10-02,2013,10,4,2,"Bonhams","Bonhams","Four figures and a dog in an extensive landscape","oil on canvas","Oil","Oil","signed 'Adriaan Boshoff' (lower left)","1","0","0",315172,"90cm x 122cm",10980,28.7,15.76,20000,1,315172,"2013 Q4",12.6608738005327,9.30383071506352,86.5612659745594,0,56,9,9,0.80007578622512,-0.223048823019677,637
"6566","Boshoff, Adriaan Hendrik",2004-03-30,2004,3,1,1,"Stephan Welz & Co","Stephan Welz","Figures Climbing A Hillside","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",16000,"24cm x 44cm",1056,15.15,NA,NA,1,16000,"2004 Q1",9.68034400122192,6.96224346426621,48.4728340557175,0,17,9,9,0.80007578622512,-0.223048823019677,230
"6581","Boshoff, Adriaan Hendrik",2003-02-07,2003,2,1,1,"Bernardi","Bernardi","Dixie Land Crooners","Mixed media","Mixed media","Mixed Media","signed & inscribed with title ","1","0","1",8000,"48cm x 40cm",1920,4.17,NA,NA,1,8000,"2003 Q1",8.98719682066197,7.56008046502183,57.1548166376046,0,13,9,9,0.80007578622512,-0.223048823019677,353
"6595","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape Signs of summer","Oil on panel","Oil","Oil","signed - signed again & inscribed with the title on the reverse","1","0","1",12000,"11cm x 19.5cm",215,55.94,NA,NA,1,12000,"2011 Q3",9.39266192877014,5.37063802812766,28.843752829171,0,47,9,9,0.80007578622512,-0.223048823019677,73
"6632","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Herding Cattle in a Kloof","oil on board","Oil","Oil","signed","1","0","0",90000,"60cm x 90cm",5400,16.67,NA,NA,1,90000,"2011 Q3",11.4075649493124,8.59415423255237,73.8594869728978,0,47,9,9,0.80007578622512,-0.223048823019677,574
"6649","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Children on the Beach","oil on canvas board","Oil","Oil","signed","1","0","0",32000,"40cm x 50cm",2000,16,NA,NA,1,32000,"2011 Q3",10.3734911817819,7.60090245954208,57.7737181994729,0,47,9,9,0.80007578622512,-0.223048823019677,362
"6664","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Figure strolling in a verdant landscape beneath rolling clouds","Oil on canvas on board","Oil","Oil","signed","1","0","0",18000,"19cm x  34.5cm",656,27.46,NA,NA,1,18000,"2011 Q3",9.7981270368783,6.48616078894409,42.0702817800358,0,47,9,9,0.80007578622512,-0.223048823019677,156
"6695","Boshoff, Adriaan Hendrik",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Resting beneath the shade of the trees","Oil on canvas on board","Oil","Oil","signed","1","0","0",15000,"13.5cm x 18.5cm",250,60.06,NA,NA,1,15000,"2011 Q3",9.61580548008435,5.52146091786225,30.4865306674802,0,47,9,9,0.80007578622512,-0.223048823019677,76
"6704","Boshoff, Adriaan Hendrik",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Boys in the Veld","oil on board","Oil","Oil","signed","1","0","0",30000,"28cm x 42cm",1176,25.51,NA,NA,1,30000,"2011 Q3",10.3089526606443,7.06987412845857,49.9831201922479,0,47,9,9,0.80007578622512,-0.223048823019677,253
"6743","Boshoff, Willem Hendrik Adriaan",2002-05-13,2002,5,2,1,"Stephan Welz & Co","Stephan Welz","Kubus","aluminium and canvas","Other","Other","signed, dated 82 & numbered 13/50","1","1","0",5000,"5cm height",5,1000,NA,NA,1,5000,"2002 Q2",8.51719319141624,1.6094379124341,2.59029039398023,0,10,144,283,1.36943259778439,0.314396491850009,651
"6758","Boshoff, Willem Hendrik Adriaan",2014-11-25,2014,11,4,2,"Stephan Welz & Co","Stephan Welz","Oneiropomist","chine coll and letterpress","Print/woodcut","Print/Woodcut","signed, dated 2010, numbered 11/35 and inscribed with the title in pencil in the margin","1","1","1",7500,"50cm x 63cm. unframed sheet size",3150,2.38,NA,NA,1,7500,"2014 Q4",8.9226582995244,8.05515773181968,64.8855660844943,0,60,144,283,1.36943259778439,0.314396491850009,908
"6759","Boshoff, Willem Hendrik Adriaan",2014-06-21,2014,6,2,1,"Russell Kaplan","Russell Kaplan","Oneiropomist","chine coll/letterpress","Print/woodcut","Print/Woodcut","signed 2010 edition 3/35","1","1","0",5000,"50cm x 63cm",3150,1.59,NA,NA,1,5000,"2014 Q2",8.51719319141624,8.05515773181968,64.8855660844943,0,58,144,283,1.36943259778439,0.314396491850009,908
"6762","Boshoff, Willem Hendrik Adriaan",2002-05-13,2002,5,2,1,"Stephan Welz & Co","Stephan Welz","Kubus","aluminium and canvas","Other","Other","signed, dated 82 & numbered 3/50","1","1","0",7000,"5cm height",5,1400,NA,NA,1,7000,"2002 Q2",8.85366542803745,1.6094379124341,2.59029039398023,0,10,144,283,1.36943259778439,0.314396491850009,651
"6812","Botha, Andries Johannes",2007-10-17,2007,10,4,2,"Stephan Welz & Co","Stephan Welz","Icons And Other Playthings","bronze with brown patina","Sculpture","Sculpture","signed & dated 7/1992","1","1","0",8500,"17.5cm height",17.5,485.71,NA,NA,1,8500,"2007 Q4",9.04782144247841,2.86220088092947,8.19219388279343,2.86220088092947,32,169,769,0.252654569873657,-1.37573205964348,654
"6814","Botha, Andries Johannes",2002-03-18,2002,3,1,1,"Stephan Welz & Co","Stephan Welz","Icons And Other Playthings",NA,"Sculpture","Sculpture","signed & dated 7/1992","1","1","0",5000,"17.5cm height",17.5,285.71,NA,NA,1,5000,"2002 Q1",8.51719319141624,2.86220088092947,8.19219388279343,2.86220088092947,9,169,769,0.252654569873657,-1.37573205964348,654
"6827","Botha, David",2013-10-21,2013,10,4,2,"Strauss & Co","Strauss","Namaqualand","oil on canvas laid down on board","Oil","Oil","signed  ","1","0","0",40000,"29,5cm x 50cm",1475,27.12,NA,NA,1,40000,"2013 Q4",10.5966347330961,7.29641326877392,53.2376465887401,0,56,44,47,0.449896496645482,-0.798737730128027,294
"6864","Botha, David",2014-10-13,2014,10,4,2,"Strauss & Co","Strauss","Prepared Fields, Autumn","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",45000,"49cm x 74.5cm",3651,12.33,NA,NA,1,45000,"2014 Q4",10.7144177687525,8.20275638165564,67.2852122567923,0,60,44,47,0.449896496645482,-0.798737730128027,512
"6866","Botha, David",2014-10-13,2014,10,4,2,"Strauss & Co","Strauss","A Boland Farm","oil on board","Oil","Oil","signed and dated '54","1","1","0",65000,"40cm x 50cm",2000,32.5,NA,NA,1,65000,"2014 Q4",11.0821425488778,7.60090245954208,57.7737181994729,0,60,44,47,0.449896496645482,-0.798737730128027,844
"6891","Botha, David",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Stellenbosch street scene with old oaks cottages & figures","Oil on canvas on board","Oil","Oil","Signed ","1","0","0",90000,"60cm x 74.5cm",4470,20.13,NA,NA,1,90000,"2011 Q3",11.4075649493124,8.40514368760761,70.6464404093301,0,47,44,47,0.449896496645482,-0.798737730128027,538
"6895","Botha, David",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Stellenbosch street scene with old oaks cottages & figures","Oil on canvas on board","Oil","Oil","signed ","1","0","0",90000,"60cm x 74.5cm",4470,20.13,NA,NA,1,90000,"2011 Q3",11.4075649493124,8.40514368760761,70.6464404093301,0,47,44,47,0.449896496645482,-0.798737730128027,538
"6900","Botha, David",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape with distant farm buildings at the foot of a mountain -  Windswept trees & Still life with fruit beside a decanter & a bowl","Linocuts x 3","Print/woodcut","Print/Woodcut","each signed in pencil & stamped '5'","1","0","0",433,"38cm x 56cm Sheet size each",2128,0.2,NA,NA,3,1300,"2011 Q3",6.07073772800249,7.66293785046154,58.7206165000361,0,47,44,47,0.449896496645482,-0.798737730128027,379
"6915","Botha, David",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Houtstraat, Paarl","oil on canvas board","Oil","Oil","signed","1","0","0",160000,"50cm x 75.5cm",3775,42.38,NA,NA,1,160000,"2011 Q3",11.982929094216,8.23615566168312,67.834260083475,0,47,44,47,0.449896496645482,-0.798737730128027,520
